scenario,band,day,hour,threshold_m,pop_share,pop_share_node_alloc,residents_covered
strict,high,Mon,4,200,0.11070528583335629,0.11873665648477606,219322
strict,high,Mon,4,300,0.24566328996234793,0.25260787434067616,486692
strict,high,Mon,4,400,0.4098927199396847,0.41983290016767705,812052
strict,high,Mon,5,100,0.027665706816285156,0.033531480360894844,54809
strict,high,Mon,5,200,0.11070528583335629,0.11873665648477606,219322
strict,high,Mon,5,300,0.24566328996234793,0.25260787434067616,486692
strict,high,Mon,5,400,0.4098927199396847,0.41983290016767705,812052
strict,high,Mon,6,100,0.02791087628977985,0.03370042285589939,55295
strict,high,Mon,6,200,0.11172812330148302,0.11962519636642117,221348
strict,high,Mon,6,300,0.24777757830332575,0.2550358603156319,490880
strict,high,Mon,6,400,0.41299774993376726,0.4234445200060026,818203
strict,high,Mon,7,100,0.030461889063943638,0.03652663200436691,60349
strict,high,Mon,7,200,0.12228807426796769,0.13093342866869806,242269
strict,high,Mon,7,300,0.26997826930441954,0.2781068509756556,534863
strict,high,Mon,7,400,0.44065813304204304,0.4511167546941741,873002
strict,high,Mon,8,100,0.31196597927235015,0.3738343818448672,618046
strict,high,Mon,8,200,0.7588416220151196,0.7887294490687892,1503366
strict,high,Mon,8,300,0.945476332936347,0.9505140458633677,1873114
strict,high,Mon,8,400,0.987719296244175,0.9880671421454185,1956803
strict,high,Mon,9,100,0.31727057051402835,0.3798370997928585,628555
strict,high,Mon,9,200,0.7656609981093897,0.7945761839298893,1516876
strict,high,Mon,9,300,0.9480202978575899,0.9525836705354549,1878154
strict,high,Mon,9,400,0.9879908716359209,0.9882275087830344,1957341
strict,high,Mon,10,100,0.3173231570923424,0.379865539792147,628659
strict,high,Mon,10,200,0.7656738312607521,0.7945922227417831,1516901
strict,high,Mon,10,300,0.9480341431659596,0.9525836705354549,1878181
strict,high,Mon,10,400,0.9879908716359209,0.9882275087830344,1957341
strict,high,Mon,11,100,0.3173231570923424,0.379865539792147,628659
strict,high,Mon,11,200,0.7656738312607521,0.7945922227417831,1516901
strict,high,Mon,11,300,0.9480341431659596,0.9525836705354549,1878181
strict,high,Mon,11,400,0.9879908716359209,0.9882275087830344,1957341
strict,high,Mon,12,100,0.3159232625806956,0.3781763550071178,625886
strict,high,Mon,12,200,0.7647585036111604,0.7940533826632625,1515088
strict,high,Mon,12,300,0.9475159826961271,0.9524340288843125,1877155
strict,high,Mon,12,400,0.9879001466775345,0.9882095730690985,1957161
strict,high,Mon,13,100,0.3158465633286271,0.37807344293779366,625734
strict,high,Mon,13,200,0.7641641112539189,0.7933540615574434,1513911
strict,high,Mon,13,300,0.9471489148346306,0.9521072695536397,1876428
strict,high,Mon,13,400,0.9878989444619831,0.9881513154511968,1957159
strict,high,Mon,14,100,0.3171746139224908,0.3795885540331295,628365
strict,high,Mon,14,200,0.7654141763572522,0.7944197229060747,1516387
strict,high,Mon,14,300,0.9480292575821074,0.9525698202394584,1878172
strict,high,Mon,14,400,0.9879908716359209,0.9882275087830344,1957341
strict,high,Mon,15,100,0.3170709165061717,0.3795145688967729,628160
strict,high,Mon,15,200,0.7650781031627745,0.7942347573395296,1515721
strict,high,Mon,15,300,0.9478629283307363,0.9525451585273395,1877842
strict,high,Mon,15,400,0.9879041435340707,0.98810420022244,1957169
strict,high,Mon,16,100,0.3163140675603733,0.3786115218160503,626660
strict,high,Mon,16,200,0.7640710427406849,0.7931971952439953,1513726
strict,high,Mon,16,300,0.9476715668591299,0.9524182644761308,1877463
strict,high,Mon,16,400,0.987833418517936,0.9880884196626022,1957029
strict,high,Mon,17,100,0.31393226511254185,0.3761388525654909,621941
strict,high,Mon,17,200,0.7615070009108885,0.7909483822985331,1508646
strict,high,Mon,17,300,0.9470915148145358,0.9515784995100022,1876314
strict,high,Mon,17,400,0.9878322094290363,0.9880733366146398,1957027
strict,high,Mon,18,100,0.30950787121994144,0.37044637461605273,613176
strict,high,Mon,18,200,0.7557789897669062,0.7851265998520287,1497298
strict,high,Mon,18,300,0.9452655827179987,0.9501302836214984,1872697
strict,high,Mon,18,400,0.987404637836034,0.9876843864509118,1956180
strict,high,Mon,19,100,0.3075493814823902,0.3679480379675193,609296
strict,high,Mon,19,200,0.7544188257830152,0.7845191660458156,1494604
strict,high,Mon,19,300,0.9446876287087819,0.9499674683798209,1871552
strict,high,Mon,19,400,0.9873157449879508,0.9876303583964039,1956004
strict,high,Mon,20,100,0.030418685975988572,0.03674264407574942,60263
strict,high,Mon,20,200,0.12174729766800794,0.13011108172870453,241198
strict,high,Mon,20,300,0.2690144167394158,0.2764529237555072,532953
strict,high,Mon,20,400,0.4413880740924614,0.4509689568187449,874448
strict,high,Mon,21,100,0.029427263565244336,0.03537257021005947,58299
strict,high,Mon,21,200,0.11795542866374392,0.12619952794168174,233685
strict,high,Mon,21,300,0.26056559915396277,0.2683348283184673,516215
strict,high,Mon,21,400,0.4312673671869068,0.4408396037365775,854398
strict,high,Mon,22,100,0.028440536909711024,0.03438647333848702,56344
strict,high,Mon,22,200,0.11403280817359406,0.122221822940413,225914
strict,high,Mon,22,300,0.25193926884275886,0.2586381041553494,499125
strict,high,Mon,22,400,0.4178412605262768,0.42702685461771,827799
strict,high,Mon,23,100,0.028090983678584553,0.03407463451797963,55652
strict,high,Mon,23,200,0.11250110843124952,0.12080376404849856,222880
strict,high,Mon,23,300,0.2489475833402086,0.2559243295995606,493198
strict,high,Mon,23,400,0.41361991063918657,0.42307120845408996,819436
strict,high,Tue,0,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Tue,0,200,0.111780532942764,0.12021173141529674,221452
strict,high,Tue,0,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Tue,0,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Tue,1,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Tue,1,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Tue,1,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Tue,1,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Tue,2,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Tue,2,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Tue,2,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Tue,2,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Tue,3,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Tue,3,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Tue,3,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Tue,3,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Tue,4,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Tue,4,200,0.111780532942764,0.12021173141529674,221452
strict,high,Tue,4,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Tue,4,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Tue,5,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Tue,5,200,0.111780532942764,0.12021173141529674,221452
strict,high,Tue,5,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Tue,5,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Tue,6,100,0.028144178570554203,0.03400639145428178,55757
strict,high,Tue,6,200,0.11280337041089075,0.12110027129694187,223478
strict,high,Tue,6,300,0.24940562787533663,0.2570928533453917,494106
strict,high,Tue,6,400,0.4138761619094791,0.42433582777529055,819944
strict,high,Tue,7,100,0.03069519134471799,0.03683260060274931,60811
strict,high,Tue,7,200,0.12336332137737542,0.13240850359921874,244399
strict,high,Tue,7,300,0.2716063188764304,0.28016384400541533,538088
strict,high,Tue,7,400,0.4415044048921448,0.45200806246346203,874679
strict,high,Tue,8,100,0.31229382887497925,0.3741942215741163,618696
strict,high,Tue,8,200,0.7590900530445516,0.7885164679770135,1503858
strict,high,Tue,8,300,0.9463815231310609,0.9512559206409679,1874907
strict,high,Tue,8,400,0.9885459912957428,0.9889238857554593,1958441
strict,high,Tue,9,100,0.3179071512922575,0.3805921915646647,629816
strict,high,Tue,9,200,0.7664223432579623,0.7946953699528999,1518384
strict,high,Tue,9,300,0.9490755905098608,0.9533255453130552,1880245
strict,high,Tue,9,400,0.9888965095193796,0.9890842523930754,1959135
strict,high,Tue,10,100,0.31806383123991827,0.3807066436917648,630127
strict,high,Tue,10,200,0.7664476525411626,0.7947173523002244,1518435
strict,high,Tue,10,300,0.9490894358182302,0.9533255453130552,1880272
strict,high,Tue,10,400,0.9888965095193796,0.9890842523930754,1959135
strict,high,Tue,11,100,0.31806383123991827,0.3807066436917648,630127
strict,high,Tue,11,200,0.7664476525411626,0.7947173523002244,1518435
strict,high,Tue,11,300,0.9490894358182302,0.9533255453130552,1880272
strict,high,Tue,11,400,0.9888965095193796,0.9890842523930754,1959135
strict,high,Tue,12,100,0.3159342569630187,0.37784677426923685,625908
strict,high,Tue,12,200,0.765040783860051,0.7937573204232362,1515647
strict,high,Tue,12,300,0.9485553776004587,0.9531759036619128,1879214
strict,high,Tue,12,400,0.988805784560993,0.9890663166791394,1958955
strict,high,Tue,13,100,0.31599345979112126,0.37785445279925317,626025
strict,high,Tue,13,200,0.7644590992088248,0.7930721356766905,1514495
strict,high,Tue,13,300,0.9481883097389624,0.95284914433124,1878487
strict,high,Tue,13,400,0.9888045823454417,0.9890080590612376,1958953
strict,high,Tue,14,100,0.3173215103849849,0.3793695638945891,628656
strict,high,Tue,14,200,0.765709164312158,0.794137797025322,1516971
strict,high,Tue,14,300,0.949068652486439,0.9533116950170587,1880231
strict,high,Tue,14,400,0.9888965095193796,0.9890842523930754,1959135
strict,high,Tue,15,100,0.31724962167949006,0.37932015722976115,628514
strict,high,Tue,15,200,0.7653733226918573,0.7939610242826199,1516306
strict,high,Tue,15,300,0.9489023232350678,0.9532870333049397,1879901
strict,high,Tue,15,400,0.9888097814175293,0.988960943832481,1958963
strict,high,Tue,16,100,0.31649277273369164,0.3784171101490386,627014
strict,high,Tue,16,200,0.764366262269768,0.7929234621870853,1514311
strict,high,Tue,16,300,0.9487109617634616,0.9531601392537309,1879522
strict,high,Tue,16,400,0.9887390564013946,0.9889451632726431,1958823
strict,high,Tue,17,100,0.31407916157503596,0.37591986242695047,622232
strict,high,Tue,17,200,0.7618019888657942,0.7906664564177802,1509231
strict,high,Tue,17,300,0.9481037727248709,0.9523203742876024,1878319
strict,high,Tue,17,400,0.9887378473124949,0.9889300802246807,1958821
strict,high,Tue,18,100,0.310113182704594,0.37110069199360135,614375
strict,high,Tue,18,200,0.7564963063946953,0.7852153326643942,1498720
strict,high,Tue,18,300,0.9463208753702693,0.9508721583990988,1874787
strict,high,Tue,18,400,0.9883102757194926,0.9885411300609526,1957974
strict,high,Tue,19,100,0.30784825740103644,0.36816291674011725,609888
strict,high,Tue,19,200,0.754666576133816,0.7843061849540398,1495095
strict,high,Tue,19,300,0.9455928189034959,0.9507093431574213,1873345
strict,high,Tue,19,400,0.9881424400395186,0.9884871020064447,1957641
strict,high,Tue,20,100,0.030418685975988572,0.03674264407574942,60263
strict,high,Tue,20,200,0.1217841195358422,0.1301714393288728,241271
strict,high,Tue,20,300,0.2695769926205644,0.27699178997483,534068
strict,high,Tue,20,400,0.44221919644328767,0.4517254578037177,876095
strict,high,Tue,21,100,0.029427263565244336,0.03537257021005947,58299
strict,high,Tue,21,200,0.11799225053157816,0.12625988554184997,233758
strict,high,Tue,21,300,0.26112817503511143,0.2688736945377901,517330
strict,high,Tue,21,400,0.43209848953773305,0.44159610472155025,856044
strict,high,Tue,22,100,0.028440536909711024,0.03438647333848702,56344
strict,high,Tue,22,200,0.11406963004142831,0.12228218054058126,225987
strict,high,Tue,22,300,0.2525018447239075,0.2591769703746722,500240
strict,high,Tue,22,400,0.41867238287710307,0.42778335560268277,829446
strict,high,Tue,23,100,0.028090983678584553,0.03407463451797963,55652
strict,high,Tue,23,200,0.11253793029908378,0.1208641216486668,222953
strict,high,Tue,23,300,0.24951015922135725,0.2564631958188833,494313
strict,high,Tue,23,400,0.41445103299001285,0.4238277094390628,821082
strict,high,Wed,0,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Wed,0,200,0.111780532942764,0.12021173141529674,221452
strict,high,Wed,0,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Wed,0,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Wed,1,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Wed,1,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Wed,1,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Wed,1,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Wed,2,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Wed,2,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Wed,2,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Wed,2,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Wed,3,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Wed,3,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Wed,3,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Wed,3,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Wed,4,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Wed,4,200,0.111780532942764,0.12021173141529674,221452
strict,high,Wed,4,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Wed,4,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Wed,5,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Wed,5,200,0.111780532942764,0.12021173141529674,221452
strict,high,Wed,5,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Wed,5,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Wed,6,100,0.028144178570554203,0.03400639145428178,55757
strict,high,Wed,6,200,0.11280337041089075,0.12110027129694187,223478
strict,high,Wed,6,300,0.24940562787533663,0.2570928533453917,494106
strict,high,Wed,6,400,0.4138761619094791,0.42433582777529055,819944
strict,high,Wed,7,100,0.030636510554108456,0.03675696235922752,60695
strict,high,Wed,7,200,0.12273109157323994,0.13189636703026839,243147
strict,high,Wed,7,300,0.2706296236048604,0.27941794405097636,536153
strict,high,Wed,7,400,0.44095358035708443,0.4511446498676341,873588
strict,high,Wed,8,100,0.311425133582139,0.37314209897773687,616975
strict,high,Wed,8,200,0.757451177411668,0.7867700785240909,1500611
strict,high,Wed,8,300,0.946322408596398,0.9513092674361819,1874790
strict,high,Wed,8,400,0.9885282195502192,0.9889238857554593,1958406
strict,high,Wed,9,100,0.3169343975370354,0.37948303791535565,627889
strict,high,Wed,9,200,0.764230074432641,0.7921726013014115,1514041
strict,high,Wed,9,300,0.9488802706595146,0.9533788921082692,1879858
strict,high,Wed,9,400,0.9888492630485232,0.9890674238709259,1959042
strict,high,Wed,10,100,0.3170910774846962,0.3795974900424558,628200
strict,high,Wed,10,200,0.7642553837158413,0.7921945836487361,1514091
strict,high,Wed,10,300,0.9488941159678842,0.9533788921082692,1879885
strict,high,Wed,10,400,0.9888492630485232,0.9890674238709259,1959042
strict,high,Wed,11,100,0.3170910774846962,0.3795974900424558,628200
strict,high,Wed,11,200,0.7642553837158413,0.7921945836487361,1514091
strict,high,Wed,11,300,0.9488941159678842,0.9533788921082692,1879885
strict,high,Wed,11,400,0.9888492630485232,0.9890674238709259,1959042
strict,high,Wed,12,100,0.3155870896037027,0.37782229312961496,625220
strict,high,Wed,12,200,0.7633275799344115,0.7916498000347849,1512253
strict,high,Wed,12,300,0.948375955498052,0.9532292504571267,1878859
strict,high,Wed,12,400,0.9887585380901366,0.9890494881569898,1958862
strict,high,Wed,13,100,0.31560395701729277,0.3777273235595296,625253
strict,high,Wed,13,200,0.7627115030332945,0.7909646152882394,1511033
strict,high,Wed,13,300,0.9480088876365556,0.952902491126454,1878131
strict,high,Wed,13,400,0.9887573358745853,0.9889912305390881,1958859
strict,high,Wed,14,100,0.3171958590450059,0.3795810856468893,628407
strict,high,Wed,14,200,0.7647729582294535,0.7929709628473018,1515117
strict,high,Wed,14,300,0.9490303212835672,0.9533788921082692,1880155
strict,high,Wed,14,400,0.9888787377738559,0.9890842523930754,1959100
strict,high,Wed,15,100,0.3172519546001544,0.379788720449627,628518
strict,high,Wed,15,200,0.7646948819353633,0.7929503042926224,1514962
strict,high,Wed,15,300,0.9488688776160482,0.953368080692147,1879835
strict,high,Wed,15,400,0.9887920096720058,0.988960943832481,1958928
strict,high,Wed,16,100,0.31649510565435596,0.3788856733689045,627019
strict,high,Wed,16,200,0.7636878215132737,0.7919127421970877,1512967
strict,high,Wed,16,300,0.9486775161444418,0.953241186640938,1879456
strict,high,Wed,16,400,0.988721284655871,0.9889451632726431,1958788
strict,high,Wed,17,100,0.31411330320652453,0.37641300411834516,622300
strict,high,Wed,17,200,0.7611237796834773,0.7896639292516258,1507887
strict,high,Wed,17,300,0.9480974640998479,0.9524014216748096,1878307
strict,high,Wed,17,400,0.9887200755669714,0.9889300802246807,1958786
strict,high,Wed,18,100,0.3096681318170708,0.37066884032834,613494
strict,high,Wed,18,200,0.7559268177550251,0.7845739364337684,1497591
strict,high,Wed,18,300,0.9464077373189935,0.9509532057863059,1874959
strict,high,Wed,18,400,0.9883219786993018,0.9885579585831019,1957997
strict,high,Wed,19,100,0.30740320651351327,0.36773106507485603,609007
strict,high,Wed,19,200,0.7540970874941458,0.783664788723414,1493966
strict,high,Wed,19,300,0.94567968085222,0.9507903905446283,1873517
strict,high,Wed,19,400,0.9881541430193279,0.9885039305285943,1957664
strict,high,Wed,20,100,0.030695813078573542,0.03711007513238519,60812
strict,high,Wed,20,200,0.12262074260265966,0.1310823832271317,242928
strict,high,Wed,20,300,0.2712595205515282,0.278812630712486,537401
strict,high,Wed,20,400,0.4450491835071706,0.45458668871820995,881701
strict,high,Wed,21,100,0.0297043906678293,0.03574000126669524,58848
strict,high,Wed,21,200,0.11882887359839563,0.12717082944010888,235416
strict,high,Wed,21,300,0.26281070296607517,0.2706945352754461,520663
strict,high,Wed,21,400,0.43492847660161604,0.44445733563604256,861651
strict,high,Wed,22,100,0.028717664012295994,0.03475390439512279,56894
strict,high,Wed,22,200,0.11490625310824577,0.12319312443884016,227645
strict,high,Wed,22,300,0.2541843726548713,0.2609978111123283,503573
strict,high,Wed,22,400,0.42150236994098605,0.43064458651717497,835052
strict,high,Wed,23,100,0.028368110781169527,0.03444206557461539,56201
strict,high,Wed,23,200,0.11337455336590126,0.1217750655469257,224610
strict,high,Wed,23,300,0.251192687152321,0.2582840365565394,497646
strict,high,Wed,23,400,0.4172810200538958,0.42668894035355504,826689
strict,high,Thu,0,100,0.02817613619964448,0.03420488001591301,55821
strict,high,Thu,0,200,0.11261715600958146,0.12112267531355565,223110
strict,high,Thu,0,300,0.2489738674653226,0.256485708108092,493250
strict,high,Thu,0,400,0.41360111897927965,0.4235854388514572,819399
strict,high,Thu,1,100,0.02785384432519078,0.03360837806160471,55182
strict,high,Thu,1,200,0.11190081196455606,0.1203025843451573,221690
strict,high,Thu,1,300,0.2483195571883372,0.25578698615805895,491954
strict,high,Thu,1,400,0.4129057341515157,0.42270055773648046,818021
strict,high,Thu,2,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Thu,2,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Thu,2,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Thu,2,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Thu,3,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Thu,3,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Thu,3,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Thu,3,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Thu,4,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Thu,4,200,0.111780532942764,0.12021173141529674,221452
strict,high,Thu,4,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Thu,4,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Thu,5,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Thu,5,200,0.111780532942764,0.12021173141529674,221452
strict,high,Thu,5,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Thu,5,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Thu,6,100,0.028144178570554203,0.03400639145428178,55757
strict,high,Thu,6,200,0.11280337041089075,0.12110027129694187,223478
strict,high,Thu,6,300,0.24940562787533663,0.2570928533453917,494106
strict,high,Thu,6,400,0.4138761619094791,0.42433582777529055,819944
strict,high,Thu,7,100,0.030972318447302954,0.037200031659385076,61360
strict,high,Thu,7,200,0.12419994444419287,0.13331944749747765,246057
strict,high,Thu,7,300,0.27328884680739424,0.28198468474307137,541421
strict,high,Thu,7,400,0.44433439195602786,0.4548692933779543,880285
strict,high,Thu,8,100,0.31223124592497625,0.3743734129847304,618572
strict,high,Thu,8,200,0.7590915506051036,0.78907036248812,1503861
strict,high,Thu,8,300,0.9464486166701982,0.951546890674465,1875040
strict,high,Thu,8,400,0.9885381000460046,0.9889238857554593,1958425
strict,high,Thu,9,100,0.31784456834225444,0.3807713829752787,629692
strict,high,Thu,9,200,0.7664238408185144,0.7952492644640065,1518387
strict,high,Thu,9,300,0.9491426840489978,0.9536165153465521,1880378
strict,high,Thu,9,400,0.9888886182696414,0.9890842523930754,1959120
strict,high,Thu,10,100,0.31800124828991533,0.38088583510237883,630003
strict,high,Thu,10,200,0.7664491501017148,0.795271246811331,1518437
strict,high,Thu,10,300,0.9491565293573675,0.9536165153465521,1880405
strict,high,Thu,10,400,0.9888886182696414,0.9890842523930754,1959120
strict,high,Thu,11,100,0.31800124828991533,0.38088583510237883,630003
strict,high,Thu,11,200,0.7664491501017148,0.795271246811331,1518437
strict,high,Thu,11,300,0.9491565293573675,0.9536165153465521,1880405
strict,high,Thu,11,400,0.9888886182696414,0.9890842523930754,1959120
strict,high,Thu,12,100,0.3164972604089218,0.379110638189538,627023
strict,high,Thu,12,200,0.7655182975450437,0.7947264631973797,1516593
strict,high,Thu,12,300,0.948638368887535,0.9534668736954097,1879378
strict,high,Thu,12,400,0.9887978933112549,0.9890663166791394,1958940
strict,high,Thu,13,100,0.31655646323702435,0.3791183167195543,627140
strict,high,Thu,13,200,0.7649396616690588,0.7940412784508343,1515447
strict,high,Thu,13,300,0.9482713010260388,0.953140114364737,1878651
strict,high,Thu,13,400,0.9887966910957036,0.9890080590612376,1958937
strict,high,Thu,14,100,0.31788451383088795,0.38063342781489024,629771
strict,high,Thu,14,200,0.766189726772392,0.7951069397994656,1517924
strict,high,Thu,14,300,0.9491516437735154,0.9536026650505555,1880395
strict,high,Thu,14,400,0.9888886182696414,0.9890842523930754,1959120
strict,high,Thu,15,100,0.3177808164145689,0.3805594426785336,629566
strict,high,Thu,15,200,0.7658536535779142,0.7949219742329207,1517258
strict,high,Thu,15,300,0.9489853145221442,0.9535780033384366,1880066
strict,high,Thu,15,400,0.9888018901677911,0.988960943832481,1958948
strict,high,Thu,16,100,0.31702396746877043,0.379656395597811,628067
strict,high,Thu,16,200,0.7648296861026948,0.7938844121373859,1515229
strict,high,Thu,16,300,0.9487939530505379,0.9534511092872279,1879687
strict,high,Thu,16,400,0.9887311651516565,0.9889451632726431,1958808
strict,high,Thu,17,100,0.31464216502093906,0.3771837263472517,623348
strict,high,Thu,17,200,0.7622656442728983,0.7916355991919238,1510149
strict,high,Thu,17,300,0.9482139010059437,0.9526113443210994,1878538
strict,high,Thu,17,400,0.9887299560627567,0.9889300802246807,1958805
strict,high,Thu,18,100,0.3100505997545909,0.37127988340421536,614251
strict,high,Thu,18,200,0.7564815775807483,0.7857692271755008,1498690
strict,high,Thu,18,300,0.9463879689094065,0.9511631284325958,1874920
strict,high,Thu,18,400,0.9883023844697546,0.9885411300609526,1957958
strict,high,Thu,19,100,0.3077856744510334,0.3683421081507314,609764
strict,high,Thu,19,200,0.7546518473198691,0.7848600794651465,1495065
strict,high,Thu,19,300,0.9456599124426331,0.9510003131909183,1873478
strict,high,Thu,19,400,0.9881345487897806,0.9884871020064447,1957626
strict,high,Thu,20,100,0.030695813078573542,0.03711007513238519,60812
strict,high,Thu,20,200,0.12262074260265966,0.1310823832271317,242928
strict,high,Thu,20,300,0.2712595205515282,0.278812630712486,537401
strict,high,Thu,20,400,0.4450491835071706,0.45458668871820995,881701
strict,high,Thu,21,100,0.0297043906678293,0.03574000126669524,58848
strict,high,Thu,21,200,0.11882887359839563,0.12717082944010888,235416
strict,high,Thu,21,300,0.26281070296607517,0.2706945352754461,520663
strict,high,Thu,21,400,0.43492847660161604,0.44445733563604256,861651
strict,high,Thu,22,100,0.028717664012295994,0.03475390439512279,56894
strict,high,Thu,22,200,0.11490625310824577,0.12319312443884016,227645
strict,high,Thu,22,300,0.2541843726548713,0.2609978111123283,503573
strict,high,Thu,22,400,0.42150236994098605,0.43064458651717497,835052
strict,high,Thu,23,100,0.028368110781169527,0.03444206557461539,56201
strict,high,Thu,23,200,0.11337455336590126,0.1217750655469257,224610
strict,high,Thu,23,300,0.251192687152321,0.2582840365565394,497646
strict,high,Thu,23,400,0.4172810200538958,0.42668894035355504,826689
strict,high,Fri,0,100,0.02817613619964448,0.03420488001591301,55821
strict,high,Fri,0,200,0.11261715600958146,0.12112267531355565,223110
strict,high,Fri,0,300,0.2489738674653226,0.256485708108092,493250
strict,high,Fri,0,400,0.41360111897927965,0.4235854388514572,819399
strict,high,Fri,1,100,0.02785384432519078,0.03360837806160471,55182
strict,high,Fri,1,200,0.11190081196455606,0.1203025843451573,221690
strict,high,Fri,1,300,0.2483195571883372,0.25578698615805895,491954
strict,high,Fri,1,400,0.4129057341515157,0.42270055773648046,818021
strict,high,Fri,2,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Fri,2,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Fri,2,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Fri,2,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Fri,3,100,0.027576717222605813,0.033240947004968935,54633
strict,high,Fri,3,200,0.11106418889773861,0.11939164044689837,220033
strict,high,Fri,3,300,0.24663702925737344,0.2539661454204029,488621
strict,high,Fri,3,400,0.41007574708763267,0.4198393268219882,812414
strict,high,Fri,4,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Fri,4,200,0.111780532942764,0.12021173141529674,221452
strict,high,Fri,4,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Fri,4,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Fri,5,100,0.027899009097059512,0.03383744895927723,55272
strict,high,Fri,5,200,0.111780532942764,0.12021173141529674,221452
strict,high,Fri,5,300,0.24729133953435883,0.2546648673704359,489917
strict,high,Fri,5,400,0.4107711319153966,0.4207242079369649,813792
strict,high,Fri,6,100,0.028144178570554203,0.03400639145428178,55757
strict,high,Fri,6,200,0.11280337041089075,0.12110027129694187,223478
strict,high,Fri,6,300,0.24940562787533663,0.2570928533453917,494106
strict,high,Fri,6,400,0.4138761619094791,0.42433582777529055,819944
strict,high,Fri,7,100,0.030972318447302954,0.037200031659385076,61360
strict,high,Fri,7,200,0.12419994444419287,0.13331944749747765,246057
strict,high,Fri,7,300,0.27328884680739424,0.28198468474307137,541421
strict,high,Fri,7,400,0.44433439195602786,0.4548692933779543,880285
strict,high,Fri,8,100,0.31257010725774254,0.37479866686012325,619243
strict,high,Fri,8,200,0.7588745122030834,0.7886979874741222,1503431
strict,high,Fri,8,300,0.9460446519480232,0.9512277508179616,1874240
strict,high,Fri,8,400,0.9884928357928235,0.9889238857554593,1958335
strict,high,Fri,9,100,0.3181732305842987,0.3811381354282457,630343
strict,high,Fri,9,200,0.7662068024164942,0.7948768894500086,1517957
strict,high,Fri,9,300,0.9487387193268229,0.953297375490049,1879577
strict,high,Fri,9,400,0.9888433540164604,0.9890842523930754,1959030
strict,high,Fri,10,100,0.3183299105319596,0.3812525875553458,630654
